Year,Rank,Title,Artist,UG_link,Chords,Harmony,Intervals,Interval_Variance,Main_Harmony,Main_Interval_Harmony
2020,56,"""If the World Was Ending""",JP Saxe featuring Julia Michaels,https://tabs.ultimate-guitar.com/tab/jp-saxe/if-the-world-was-ending-chords-2859782,"['F', 'G', 'C', 'Dm7', 'F', 'G', 'C', 'Am', 'Am', 'G', 'C', 'Em', 'F', 'Am', 'G', 'C', 'Em', 'F', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'C', 'Dm7', 'F', 'G', 'C', 'Am', 'Am', 'G', 'C', 'Em', 'F', 'Am', 'G', 'C', 'Em', 'F', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'Am', 'G', 'C', 'Em', 'F', 'Am', 'G', 'C', 'Em', 'F', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am']","[1, 2, 5, 6, 1, 2, 5, 3, 3, 2, 5, 7, 1, 3, 2, 5, 7, 1, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 5, 6, 1, 2, 5, 3, 3, 2, 5, 7, 1, 3, 2, 5, 7, 1, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3, 3, 2, 5, 7, 1, 3, 2, 5, 7, 1, 1, 2, 5, 3, 1, 2, 5, 3, 1, 2, 5, 3]","[2, 5, 2, 3, 2, 5, -3, 0, -2, 5, 4, 1, 4, -2, 5, 4, 1, 0, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, 3, 2, 3, 2, 5, -3, 0, -2, 5, 4, 1, 4, -2, 5, 4, 1, 0, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3, 0, -2, 5, 4, 1, 4, -2, 5, 4, 1, 0, 2, 5, -3, -4, 2, 5, -3, -4, 2, 5, -3]",9.815414196442877,"(5, 3, 1, 2)","(5, -3, -4, 2)"
2020,57,"""We Paid""",Lil Baby and 42 Dugg,not found,not found,not found,not found,not found,not found,not found
2020,58,"""Yummy""",Justin Bieber,https://tabs.ultimate-guitar.com/tab/justin-bieber/yummy-chords-2948291,"['D7sus2', 'Em7', 'Am', 'G', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'Am', 'G', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'D7sus2', 'Am', 'G', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'Am', 'G', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'Am', 'G', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'Am', 'G', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'Am', 'G', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7', 'D7sus2', 'Em7']","[1, 2, 5, 4, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 5, 4, 1, 2, 1, 2, 1, 1, 5, 4, 1, 2, 1, 2, 1, 2, 5, 4, 1, 2, 1, 2, 1, 2, 5, 4, 1, 2, 1, 2, 1, 2, 5, 4, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 5, 4, 1, 2, 1, 2, 1, 2, 1, 2]","[2, 5, -2, -5, 2, -2, 2, -2, 2, -2, 2, -2, 2, 5, -2, -5, 2, -2, 2, -2, 0, -5, -2, -5, 2, -2, 2, -2, 2, 5, -2, -5, 2, -2, 2, -2, 2, 5, -2, -5, 2, -2, 2, -2, 2, 5, -2, -5, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, -2, 2, 5, -2, -5, 2, -2, 2, -2, 2, -2, 2]",8.064669708391191,"(1, 2)","(-2, 2)"
2020,59,"""One Man Band""",Old Dominion,https://tabs.ultimate-guitar.com/tab/old-dominion/one-man-band-chords-2577288,"['G', 'C', 'G', 'C', 'G', 'C', 'G', 'C', 'Am', 'Em', 'Am', 'Em', 'Am', 'D', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'C', 'G', 'C', 'G', 'C', 'G', 'C', 'Am', 'Em', 'Am', 'Em', 'Am', 'D', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'Bm', 'Am', 'Em', 'Am', 'D', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'D/F#', 'Em', 'C', 'D', 'G', 'C', 'G', 'C']","[1, 4, 1, 4, 1, 4, 1, 4, 2, 6, 2, 6, 2, 5, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 4, 1, 4, 1, 4, 1, 4, 2, 6, 2, 6, 2, 5, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 3, 2, 6, 2, 5, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 5, 6, 4, 5, 1, 4, 1, 4]","[5, -5, 5, -5, 5, -5, 5, -3, -5, 5, -5, 5, 5, -2, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, 5, -5, 5, -5, 5, -5, 5, -3, -5, 5, -5, 5, 5, -2, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, -2, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, -3, -2, -5, 5, 5, -2, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, -5, 2, -4, 2, 5, 5, -5, 5]",16.853586368737883,"(5, 1, 5, 6, 4)","(5, -5, 2, -4, 2)"
2020,60,"""Got What I Got""",Jason Aldean,not found,not found,not found,not found,not found,not found,not found
2020,61,"""Sunday Best""",Surfaces,https://tabs.ultimate-guitar.com/tab/surfaces-us/sunday-best-chords-2800871,"['Am', 'Dm7', 'Gm7', 'Bb/C', 'Am', 'Dm7', 'Gm7', 'Bb/C', 'Am', 'Dm7', 'Gm7', 'Bb/C', 'Am', 'Dm7', 'Gm7', 'Gm7', 'Am', 'Dm7', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Gm', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Am', 'Dm7', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Gm', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Am', 'Dm7', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Gm', 'Bb/C', 'Am', 'Dm7', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Dm', 'Gm7', 'Bb/C', 'Am', 'Gm', 'Bb/C']","[1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 7, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 7, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 4, 7, 0, 1, 7, 0]","[5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 0, 2, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, -2, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 2, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, -2, 2, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 2, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, -2, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, 5, 5, 3, -1, -2, 3]",6.3316933391003465,"(7, 0, 1, 4)","(5, 5, 3, -1)"
2020,62,"""Godzilla""",Eminem featuring Juice Wrld,https://tabs.ultimate-guitar.com/tab/eminem/godzilla-chords-2967932,"['F#', 'D#m', 'B', 'A#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'D#m', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'B', 'B', 'D#m', 'B', 'B', 'F#', 'F#', 'A#', 'A#', 'A#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'D#m', 'D#m', 'F#', 'D#m', 'F#', 'D#m', 'D#m', 'F#', 'D#m', 'F#', 'F#']","[1, 6, 4, 3, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 6, 6, 1, 6, 1, 6, 1, 6, 1, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 4, 4, 6, 4, 4, 1, 1, 3, 3, 3, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 1, 1, 6, 1, 6, 1, 6, 1, 6, 1, 6, 6, 6, 1, 6, 1, 6, 6, 1, 6, 1, 1]","[-3, -4, -1, 5, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 0, 0, 3, -3, 3, -3, 3, -3, 3, 0, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, 5, 0, 4, -4, 0, -5, 0, 4, 0, 0, 5, 3, -3, 3, -3, 3, -3, 3, -3, 3, -3, 3, 0, -3, 3, -3, 3, -3, 3, -3, 3, -3, 0, 0, 3, -3, 3, -3, 0, 3, -3, 3, 0]",8.772037295617315,"(6, 1)","(3, -3)"
2020,63,"""Bandit""",Juice Wrld and YoungBoy Never Broke Again,not found,not found,not found,not found,not found,not found,not found
2020,64,"""Party Girl""",StaySolidRocky,https://tabs.ultimate-guitar.com/tab/staysolidrocky/party-girl-chords-3177512,"['D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m', 'D', 'E', 'F#m']","[1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3]","[2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2, -4, 2, 2]",7.859810399310542,"(1, 2, 3)","(2, 2, -4)"
2020,65,"""Die from a Broken Heart""",Maddie & Tae,https://tabs.ultimate-guitar.com/tab/maddie-tae/die-from-a-broken-heart-chords-2497380,"['D', 'G', 'Bm', 'A', 'G', 'D', 'G', 'Bm', 'A', 'G', 'D', 'G', 'Bm', 'A', 'G', 'D', 'G', 'Bm', 'A', 'G', 'Bm', 'A', 'G', 'D', 'G', 'D', 'G', 'Bm', 'A', 'G', 'D', 'G', 'Bm', 'A', 'G', 'G', 'D', 'G', 'Bm', 'A', 'G', 'Bm', 'A', 'G', 'D', 'G', 'Bm', 'A', 'G', 'Bm', 'A', 'G', 'G', 'D', 'G', 'Bm', 'A', 'G', 'D', 'G', 'Bm', 'A', 'G', 'Bm', 'A', 'G', 'D', 'G', 'Bm', 'A', 'G']","[1, 4, 6, 5, 4, 1, 4, 6, 5, 4, 1, 4, 6, 5, 4, 1, 4, 6, 5, 4, 6, 5, 4, 1, 4, 1, 4, 6, 5, 4, 1, 4, 6, 5, 4, 4, 1, 4, 6, 5, 4, 6, 5, 4, 1, 4, 6, 5, 4, 6, 5, 4, 4, 1, 4, 6, 5, 4, 1, 4, 6, 5, 4, 6, 5, 4, 1, 4, 6, 5, 4]","[5, 4, -2, -2, -5, 5, 4, -2, -2, -5, 5, 4, -2, -2, -5, 5, 4, -2, -2, 4, -2, -2, -5, 5, -5, 5, 4, -2, -2, -5, 5, 4, -2, -2, 0, -5, 5, 4, -2, -2, 4, -2, -2, -5, 5, 4, -2, -2, 4, -2, -2, 0, -5, 5, 4, -2, -2, -5, 5, 4, -2, -2, 4, -2, -2, -5, 5, 4, -2, -2]",13.35204081632653,"(4, 6, 5, 4)","(5, 4, -2, -2)"
2020,66,"""Popstar""",DJ Khaled featuring Drake,https://tabs.ultimate-guitar.com/tab/dj-khaled/popstar-chords-3283913,"['Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm', 'Cm', 'Fm']","[1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 4]","[5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5, -5, 5]",24.998628257887518,"(1, 4)","(5, -5)"
2020,67,"""All I Want for Christmas Is You""",Mariah Carey,not found,not found,not found,not found,not found,not found,not found
2020,68,"""One of Them Girls""",Lee Brice,https://tabs.ultimate-guitar.com/tab/lee-brice/one-of-them-girls-chords-3081182,"['E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A', 'E', 'B', 'C#m', 'A']","[1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4, 1, 5, 6, 4]","[-5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4, -5, -5, 2, -4]",8.562586788335649,"(1, 5, 6, 4)","(-5, 2, -4, -5)"
2020,69,"""Hard to Forget""",Sam Hunt,https://tabs.ultimate-guitar.com/tab/sam-hunt/hard-to-forget-chords-2985203,"['D', 'G', 'D', 'G', 'D', 'A', 'D', 'D', 'G', 'D', 'G', 'D', 'A', 'D', 'A', 'D', 'G', 'A', 'D', 'D', 'G', 'A', 'D', 'Bm', 'F#m', 'G', 'D', 'G', 'Bm', 'A', 'D', 'G', 'D', 'A', 'Bm', 'G', 'D', 'Dsus4', 'D', 'A', 'D', 'G', 'D', 'A', 'Bm', 'G', 'D', 'Dsus4', 'D', 'A', 'D', 'G', 'A', 'D', 'D', 'G', 'A', 'D', 'Bm', 'F#m', 'G', 'D', 'G', 'Bm', 'A', 'D', 'G', 'D', 'A', 'Bm', 'G', 'D', 'Dsus4', 'D', 'A', 'D', 'G', 'D', 'A', 'Bm', 'G', 'D', 'Dsus4', 'D', 'A', 'D', 'G', 'D', 'G', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'A', 'Bm', 'G', 'D', 'Dsus4', 'D', 'A', 'D', 'G', 'D', 'A', 'Bm', 'G', 'D', 'Dsus4', 'D', 'A', 'Bm', 'G', 'D', 'Dsus4', 'D', 'A']","[1, 4, 1, 4, 1, 5, 1, 1, 4, 1, 4, 1, 5, 1, 5, 1, 4, 5, 1, 1, 4, 5, 1, 6, 3, 4, 1, 4, 6, 5, 1, 4, 1, 5, 6, 4, 1, 1, 1, 5, 1, 4, 1, 5, 6, 4, 1, 1, 1, 5, 1, 4, 5, 1, 1, 4, 5, 1, 6, 3, 4, 1, 4, 6, 5, 1, 4, 1, 5, 6, 4, 1, 1, 1, 5, 1, 4, 1, 5, 6, 4, 1, 1, 1, 5, 1, 4, 1, 4, 1, 5, 1, 5, 1, 4, 1, 5, 6, 4, 1, 1, 1, 5, 1, 4, 1, 5, 6, 4, 1, 1, 1, 5, 6, 4, 1, 1, 1, 5]","[5, -5, 5, -5, -5, 5, 0, 5, -5, 5, -5, -5, 5, -5, 5, 5, 2, 5, 0, 5, 2, 5, -3, -5, 1, -5, 5, 4, -2, 5, 5, -5, -5, 2, -4, -5, 0, 0, -5, 5, 5, -5, -5, 2, -4, -5, 0, 0, -5, 5, 5, 2, 5, 0, 5, 2, 5, -3, -5, 1, -5, 5, 4, -2, 5, 5, -5, -5, 2, -4, -5, 0, 0, -5, 5, 5, -5, -5, 2, -4, -5, 0, 0, -5, 5, 5, -5, 5, -5, -5, 5, -5, 5, 5, -5, -5, 2, -4, -5, 0, 0, -5, 5, 5, -5, -5, 2, -4, -5, 0, 0, -5, 2, -4, -5, 0, 0, -5]",17.59961218040793,"(1, 4, 1, 5, 6, 4, 1, 1, 1, 5)","(-5, 2, -4, -5)"
2020,70,"""One Margarita""",Luke Bryan,https://tabs.ultimate-guitar.com/tab/luke-bryan/one-margarita-chords-3024872,"['A', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A', 'D', 'A', 'A']","[1, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 1, 1]","[0, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 0, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0, 5, -5, 0]",15.97938144329897,"(1, 1, 4)","(0, 5, -5)"
